0,0.4783942699432373
1,0.6800289154052734
2,2.1292617321014404
3,2.2889492511749268
4,2.6830556392669678
5,3.0250205993652344
6,3.185026168823242
7,3.3390727043151855
8,3.3475406169891357
9,3.359703779220581
10,3.368037223815918
11,3.3714447021484375
12,3.5799577236175537
13,3.620945692062378
14,3.630298376083374
15,3.6376378536224365
16,4.021088600158691
17,4.1020684242248535
18,4.11597752571106
19,4.130109786987305
20,4.891457796096802
21,5.545987844467163
22,5.598349094390869
23,5.65092396736145
24,7.5390095710754395
25,8.215233564376831
26,8.336989402770996
27,12.760168313980103
28,12.82616138458252
0,13.666747808456421
1,13.906005144119263
2,15.3383948802948
3,15.516109228134155
4,15.907305240631104
5,16.099612951278687
6,16.255953073501587
7,16.407087564468384
8,16.415101051330566
9,16.426958560943604
10,16.43503427505493
11,16.43854308128357
12,16.645375967025757
13,16.686135292053223
14,16.695678234100342
15,16.70302438735962
16,17.083595752716064
17,17.165738105773926
18,17.179651737213135
19,17.19399333000183
20,17.954100370407104
21,18.59554648399353
22,18.64884042739868
23,18.700268745422363
24,20.585317134857178
25,21.289573669433594
26,21.408480405807495
27,25.75594401359558
28,25.81949782371521
0,43.42149829864502
1,43.568690061569214
2,45.03119993209839
3,45.17243695259094
4,45.542173862457275
5,45.723299741744995
6,45.87681293487549
7,46.01360201835632
8,46.02148699760437
9,46.033015966415405
10,46.04009389877319
11,46.04350256919861
12,46.244704723358154
13,46.28438448905945
14,46.29374885559082
15,46.301034927368164
16,46.67548203468323
17,46.754130840301514
18,46.76812553405762
19,46.78209710121155
20,47.528167724609375
21,48.16818571090698
22,48.219154596328735
23,48.26943039894104
24,50.12012600898743
25,50.84245824813843
26,50.960883140563965
27,55.22520852088928
28,55.28701090812683
0,55.330989837646484
1,55.50075340270996
2,56.91917181015015
3,57.051363706588745
4,57.40814232826233
5,57.58802151679993
6,57.72980713844299
7,57.8641562461853
8,57.87247610092163
9,57.88397479057312
10,57.89120030403137
11,57.89523196220398
12,58.095805644989014
13,58.135542154312134
14,58.14474105834961
15,58.151673555374146
16,58.526517391204834
17,58.603877782821655
18,58.61746859550476
19,58.631065368652344
20,59.37615966796875
21,60.009411334991455
22,60.06155967712402
23,60.111438512802124
24,61.969608306884766
25,62.70723223686218
26,62.822426319122314
27,67.21127343177795
28,67.27416920661926
0,67.34551882743835
1,67.48722791671753
2,69.02631258964539
3,69.14243125915527
4,69.49237608909607
5,69.65728330612183
6,69.78972315788269
7,69.92099022865295
8,69.92830848693848
9,69.93945336341858
10,69.94600129127502
11,69.94830822944641
12,70.15091013908386
13,70.1916732788086
14,70.20074415206909
15,70.20764875411987
16,70.58108592033386
17,70.66327548027039
18,70.6832365989685
19,70.69816660881042
20,71.49129962921143
21,72.12324905395508
22,72.18922638893127
23,72.25026941299438
24,74.15993666648865
25,74.85853862762451
26,74.97709941864014
27,79.31929731369019
28,79.38221597671509
0,80.18772506713867
1,80.33510375022888
2,81.82250761985779
3,81.94340062141418
4,82.31228160858154
5,82.47886395454407
6,82.61818885803223
7,82.75426530838013
8,82.76134490966797
9,82.7732286453247
10,82.77999091148376
11,82.78362774848938
12,82.98910450935364
13,83.03149485588074
14,83.04073858261108
15,83.04814267158508
16,83.4224681854248
17,83.50594687461853
18,83.5203115940094
19,83.53437042236328
20,84.2962498664856
21,84.94678092002869
22,84.99832653999329
23,85.05032968521118
24,86.92536735534668
25,87.62731838226318
26,87.74709367752075
27,92.06393694877625
28,92.13162302970886
